OMRÅDE;ALDER;CIVILSTAND;TID;INDHOLD
Frederikshavn;118 år;Ugift;2022K1;0
Frederikshavn;119 år;Fraskilt;2022K1;0
Frederikshavn;119 år;Gift/separeret;2022K1;0
Frederikshavn;119 år;Ugift;2022K1;0
Frederikshavn;120 år;Fraskilt;2022K1;0
Frederikshavn;120 år;Gift/separeret;2022K1;0
Frederikshavn;120 år;Ugift;2022K1;0
Frederikshavn;121 år;Fraskilt;2022K1;0
Frederikshavn;121 år;Gift/separeret;2022K1;0
Frederikshavn;121 år;Ugift;2022K1;0
Frederikshavn;122 år;Fraskilt;2022K1;0
Frederikshavn;122 år;Gift/separeret;2022K1;0
Frederikshavn;122 år;Ugift;2022K1;0
Frederikshavn;123 år;Fraskilt;2022K1;0
Frederikshavn;123 år;Gift/separeret;2022K1;0
Frederikshavn;123 år;Ugift;2022K1;0
Frederikshavn;124 år;Fraskilt;2022K1;0
Frederikshavn;124 år;Gift/separeret;2022K1;0
Frederikshavn;124 år;Ugift;2022K1;0
Frederikshavn;125 år;Fraskilt;2022K1;0
Frederikshavn;125 år;Gift/separeret;2022K1;0
Frederikshavn;125 år;Ugift;2022K1;0
Hjørring;I alt;Fraskilt;2022K1;6441
Hjørring;I alt;Gift/separeret;2022K1;25138
Hjørring;I alt;Ugift;2022K1;28334
Hjørring;0 år;Fraskilt;2022K1;0
Hjørring;0 år;Gift/separeret;2022K1;0
Hjørring;0 år;Ugift;2022K1;571
Hjørring;1 år;Fraskilt;2022K1;0
Hjørring;1 år;Gift/separeret;2022K1;0
Hjørring;1 år;Ugift;2022K1;575
Hjørring;2 år;Fraskilt;2022K1;0
Hjørring;2 år;Gift/separeret;2022K1;0
Hjørring;2 år;Ugift;2022K1;601
Hjørring;3 år;Fraskilt;2022K1;0
Hjørring;3 år;Gift/separeret;2022K1;0
Hjørring;3 år;Ugift;2022K1;656
Hjørring;4 år;Fraskilt;2022K1;0
Hjørring;4 år;Gift/separeret;2022K1;0
Hjørring;4 år;Ugift;2022K1;634
Hjørring;5 år;Fraskilt;2022K1;0
Hjørring;5 år;Gift/separeret;2022K1;0
Hjørring;5 år;Ugift;2022K1;600
Hjørring;6 år;Fraskilt;2022K1;0
Hjørring;6 år;Gift/separeret;2022K1;0
Hjørring;6 år;Ugift;2022K1;685
Hjørring;7 år;Fraskilt;2022K1;0
Hjørring;7 år;Gift/separeret;2022K1;0
Hjørring;7 år;Ugift;2022K1;595
Hjørring;8 år;Fraskilt;2022K1;0
Hjørring;8 år;Gift/separeret;2022K1;0
Hjørring;8 år;Ugift;2022K1;586
Hjørring;9 år;Fraskilt;2022K1;0
Hjørring;9 år;Gift/separeret;2022K1;0
Hjørring;9 år;Ugift;2022K1;657
Hjørring;10 år;Fraskilt;2022K1;0
Hjørring;10 år;Gift/separeret;2022K1;0
Hjørring;10 år;Ugift;2022K1;655
Hjørring;11 år;Fraskilt;2022K1;0
Hjørring;11 år;Gift/separeret;2022K1;0
Hjørring;11 år;Ugift;2022K1;714
Hjørring;12 år;Fraskilt;2022K1;0
Hjørring;12 år;Gift/separeret;2022K1;0
Hjørring;12 år;Ugift;2022K1;729
Hjørring;13 år;Fraskilt;2022K1;0
Hjørring;13 år;Gift/separeret;2022K1;0
Hjørring;13 år;Ugift;2022K1;780
Hjørring;14 år;Fraskilt;2022K1;0
Hjørring;14 år;Gift/separeret;2022K1;0
Hjørring;14 år;Ugift;2022K1;718
Hjørring;15 år;Fraskilt;2022K1;0
Hjørring;15 år;Gift/separeret;2022K1;0
Hjørring;15 år;Ugift;2022K1;775
Hjørring;16 år;Fraskilt;2022K1;0
Hjørring;16 år;Gift/separeret;2022K1;0
Hjørring;16 år;Ugift;2022K1;800
Hjørring;17 år;Fraskilt;2022K1;0
Hjørring;17 år;Gift/separeret;2022K1;0
Hjørring;17 år;Ugift;2022K1;798
Hjørring;18 år;Fraskilt;2022K1;0
Hjørring;18 år;Gift/separeret;2022K1;0
Hjørring;18 år;Ugift;2022K1;765
Hjørring;19 år;Fraskilt;2022K1;0
Hjørring;19 år;Gift/separeret;2022K1;1
Hjørring;19 år;Ugift;2022K1;776
Hjørring;20 år;Fraskilt;2022K1;0
Hjørring;20 år;Gift/separeret;2022K1;2
Hjørring;20 år;Ugift;2022K1;679
Hjørring;21 år;Fraskilt;2022K1;0
Hjørring;21 år;Gift/separeret;2022K1;4
Hjørring;21 år;Ugift;2022K1;578
Hjørring;22 år;Fraskilt;2022K1;0
Hjørring;22 år;Gift/separeret;2022K1;4
Hjørring;22 år;Ugift;2022K1;510
Hjørring;23 år;Fraskilt;2022K1;1
Hjørring;23 år;Gift/separeret;2022K1;13
Hjørring;23 år;Ugift;2022K1;521
Hjørring;24 år;Fraskilt;2022K1;4
Hjørring;24 år;Gift/separeret;2022K1;36
Hjørring;24 år;Ugift;2022K1;487
Hjørring;25 år;Fraskilt;2022K1;5
Hjørring;25 år;Gift/separeret;2022K1;51
Hjørring;25 år;Ugift;2022K1;527
Hjørring;26 år;Fraskilt;2022K1;4
Hjørring;26 år;Gift/separeret;2022K1;90
Hjørring;26 år;Ugift;2022K1;524
Hjørring;27 år;Fraskilt;2022K1;9
Hjørring;27 år;Gift/separeret;2022K1;125
Hjørring;27 år;Ugift;2022K1;543
Hjørring;28 år;Fraskilt;2022K1;23
Hjørring;28 år;Gift/separeret;2022K1;143
Hjørring;28 år;Ugift;2022K1;477
Hjørring;29 år;Fraskilt;2022K1;19
Hjørring;29 år;Gift/separeret;2022K1;193
Hjørring;29 år;Ugift;2022K1;497
Hjørring;30 år;Fraskilt;2022K1;27
Hjørring;30 år;Gift/separeret;2022K1;198
Hjørring;30 år;Ugift;2022K1;468
Hjørring;31 år;Fraskilt;2022K1;22
Hjørring;31 år;Gift/separeret;2022K1;232
Hjørring;31 år;Ugift;2022K1;435
Hjørring;32 år;Fraskilt;2022K1;29
Hjørring;32 år;Gift/separeret;2022K1;250
Hjørring;32 år;Ugift;2022K1;388
Hjørring;33 år;Fraskilt;2022K1;36
Hjørring;33 år;Gift/separeret;2022K1;266
Hjørring;33 år;Ugift;2022K1;343
Hjørring;34 år;Fraskilt;2022K1;47
Hjørring;34 år;Gift/separeret;2022K1;268
Hjørring;34 år;Ugift;2022K1;316
Hjørring;35 år;Fraskilt;2022K1;51
Hjørring;35 år;Gift/separeret;2022K1;301
Hjørring;35 år;Ugift;2022K1;285
Hjørring;36 år;Fraskilt;2022K1;53
Hjørring;36 år;Gift/separeret;2022K1;306
Hjørring;36 år;Ugift;2022K1;308
Hjørring;37 år;Fraskilt;2022K1;68
Hjørring;37 år;Gift/separeret;2022K1;288
Hjørring;37 år;Ugift;2022K1;247
Hjørring;38 år;Fraskilt;2022K1;54
Hjørring;38 år;Gift/separeret;2022K1;312
Hjørring;38 år;Ugift;2022K1;243
Hjørring;39 år;Fraskilt;2022K1;73
Hjørring;39 år;Gift/separeret;2022K1;329
Hjørring;39 år;Ugift;2022K1;227
Hjørring;40 år;Fraskilt;2022K1;75
Hjørring;40 år;Gift/separeret;2022K1;346
Hjørring;40 år;Ugift;2022K1;240
Hjørring;41 år;Fraskilt;2022K1;97
Hjørring;41 år;Gift/separeret;2022K1;367
Hjørring;41 år;Ugift;2022K1;206
Hjørring;42 år;Fraskilt;2022K1;98
Hjørring;42 år;Gift/separeret;2022K1;386
Hjørring;42 år;Ugift;2022K1;247
Hjørring;43 år;Fraskilt;2022K1;106
Hjørring;43 år;Gift/separeret;2022K1;405
Hjørring;43 år;Ugift;2022K1;238
Hjørring;44 år;Fraskilt;2022K1;119
Hjørring;44 år;Gift/separeret;2022K1;381
Hjørring;44 år;Ugift;2022K1;186
Hjørring;45 år;Fraskilt;2022K1;133
Hjørring;45 år;Gift/separeret;2022K1;432
Hjørring;45 år;Ugift;2022K1;237
Hjørring;46 år;Fraskilt;2022K1;127
Hjørring;46 år;Gift/separeret;2022K1;446
Hjørring;46 år;Ugift;2022K1;218
Hjørring;47 år;Fraskilt;2022K1;159
Hjørring;47 år;Gift/separeret;2022K1;463
Hjørring;47 år;Ugift;2022K1;206
Hjørring;48 år;Fraskilt;2022K1;163
Hjørring;48 år;Gift/separeret;2022K1;427
Hjørring;48 år;Ugift;2022K1;208
Hjørring;49 år;Fraskilt;2022K1;169
Hjørring;49 år;Gift/separeret;2022K1;504
Hjørring;49 år;Ugift;2022K1;235
Hjørring;50 år;Fraskilt;2022K1;178
Hjørring;50 år;Gift/separeret;2022K1;479
Hjørring;50 år;Ugift;2022K1;194
Hjørring;51 år;Fraskilt;2022K1;182
Hjørring;51 år;Gift/separeret;2022K1;468
Hjørring;51 år;Ugift;2022K1;184
Hjørring;52 år;Fraskilt;2022K1;180
Hjørring;52 år;Gift/separeret;2022K1;458
Hjørring;52 år;Ugift;2022K1;217
Hjørring;53 år;Fraskilt;2022K1;148
Hjørring;53 år;Gift/separeret;2022K1;481
Hjørring;53 år;Ugift;2022K1;188
Hjørring;54 år;Fraskilt;2022K1;218
Hjørring;54 år;Gift/separeret;2022K1;560
Hjørring;54 år;Ugift;2022K1;203
Hjørring;55 år;Fraskilt;2022K1;217
Hjørring;55 år;Gift/separeret;2022K1;601
Hjørring;55 år;Ugift;2022K1;214
Hjørring;56 år;Fraskilt;2022K1;198
Hjørring;56 år;Gift/separeret;2022K1;578
Hjørring;56 år;Ugift;2022K1;215
Hjørring;57 år;Fraskilt;2022K1;192
Hjørring;57 år;Gift/separeret;2022K1;591
Hjørring;57 år;Ugift;2022K1;205
Hjørring;58 år;Fraskilt;2022K1;215
Hjørring;58 år;Gift/separeret;2022K1;594
Hjørring;58 år;Ugift;2022K1;178
Hjørring;59 år;Fraskilt;2022K1;181
Hjørring;59 år;Gift/separeret;2022K1;559
Hjørring;59 år;Ugift;2022K1;158
Hjørring;60 år;Fraskilt;2022K1;164
Hjørring;60 år;Gift/separeret;2022K1;590
Hjørring;60 år;Ugift;2022K1;182
Hjørring;61 år;Fraskilt;2022K1;185
Hjørring;61 år;Gift/separeret;2022K1;630
Hjørring;61 år;Ugift;2022K1;146
Hjørring;62 år;Fraskilt;2022K1;161
Hjørring;62 år;Gift/separeret;2022K1;592
Hjørring;62 år;Ugift;2022K1;114
Hjørring;63 år;Fraskilt;2022K1;149
Hjørring;63 år;Gift/separeret;2022K1;564
Hjørring;63 år;Ugift;2022K1;140
Hjørring;64 år;Fraskilt;2022K1;138
Hjørring;64 år;Gift/separeret;2022K1;599
Hjørring;64 år;Ugift;2022K1;132
Hjørring;65 år;Fraskilt;2022K1;140
Hjørring;65 år;Gift/separeret;2022K1;607
Hjørring;65 år;Ugift;2022K1;135
Hjørring;66 år;Fraskilt;2022K1;136
Hjørring;66 år;Gift/separeret;2022K1;593
Hjørring;66 år;Ugift;2022K1;126
Hjørring;67 år;Fraskilt;2022K1;125
Hjørring;67 år;Gift/separeret;2022K1;553
Hjørring;67 år;Ugift;2022K1;106
Hjørring;68 år;Fraskilt;2022K1;147
Hjørring;68 år;Gift/separeret;2022K1;538
Hjørring;68 år;Ugift;2022K1;97
Hjørring;69 år;Fraskilt;2022K1;123
Hjørring;69 år;Gift/separeret;2022K1;536
Hjørring;69 år;Ugift;2022K1;94
Hjørring;70 år;Fraskilt;2022K1;102
Hjørring;70 år;Gift/separeret;2022K1;533
Hjørring;70 år;Ugift;2022K1;69
Hjørring;71 år;Fraskilt;2022K1;116
Hjørring;71 år;Gift/separeret;2022K1;522
Hjørring;71 år;Ugift;2022K1;62
Hjørring;72 år;Fraskilt;2022K1;122
Hjørring;72 år;Gift/separeret;2022K1;541
Hjørring;72 år;Ugift;2022K1;43
Hjørring;73 år;Fraskilt;2022K1;111
Hjørring;73 år;Gift/separeret;2022K1;550
Hjørring;73 år;Ugift;2022K1;52
Hjørring;74 år;Fraskilt;2022K1;115
Hjørring;74 år;Gift/separeret;2022K1;528
Hjørring;74 år;Ugift;2022K1;46
Hjørring;75 år;Fraskilt;2022K1;97
Hjørring;75 år;Gift/separeret;2022K1;518
Hjørring;75 år;Ugift;2022K1;40
Hjørring;76 år;Fraskilt;2022K1;99
Hjørring;76 år;Gift/separeret;2022K1;460
Hjørring;76 år;Ugift;2022K1;55
Hjørring;77 år;Fraskilt;2022K1;78
Hjørring;77 år;Gift/separeret;2022K1;465
Hjørring;77 år;Ugift;2022K1;30
Hjørring;78 år;Fraskilt;2022K1;76
Hjørring;78 år;Gift/separeret;2022K1;347
Hjørring;78 år;Ugift;2022K1;26
Hjørring;79 år;Fraskilt;2022K1;62
Hjørring;79 år;Gift/separeret;2022K1;307
Hjørring;79 år;Ugift;2022K1;26
Hjørring;80 år;Fraskilt;2022K1;64
Hjørring;80 år;Gift/separeret;2022K1;266
Hjørring;80 år;Ugift;2022K1;21
Hjørring;81 år;Fraskilt;2022K1;33
Hjørring;81 år;Gift/separeret;2022K1;260
Hjørring;81 år;Ugift;2022K1;12
Hjørring;82 år;Fraskilt;2022K1;36
Hjørring;82 år;Gift/separeret;2022K1;211
Hjørring;82 år;Ugift;2022K1;18
Hjørring;83 år;Fraskilt;2022K1;34
Hjørring;83 år;Gift/separeret;2022K1;184
Hjørring;83 år;Ugift;2022K1;17
Hjørring;84 år;Fraskilt;2022K1;31
Hjørring;84 år;Gift/separeret;2022K1;151
Hjørring;84 år;Ugift;2022K1;17
Hjørring;85 år;Fraskilt;2022K1;26
Hjørring;85 år;Gift/separeret;2022K1;118
Hjørring;85 år;Ugift;2022K1;13
Hjørring;86 år;Fraskilt;2022K1;32
Hjørring;86 år;Gift/separeret;2022K1;103
Hjørring;86 år;Ugift;2022K1;13
Hjørring;87 år;Fraskilt;2022K1;15
Hjørring;87 år;Gift/separeret;2022K1;86
Hjørring;87 år;Ugift;2022K1;10
Hjørring;88 år;Fraskilt;2022K1;10
Hjørring;88 år;Gift/separeret;2022K1;75
Hjørring;88 år;Ugift;2022K1;10
Hjørring;89 år;Fraskilt;2022K1;5
Hjørring;89 år;Gift/separeret;2022K1;40
Hjørring;89 år;Ugift;2022K1;13
Hjørring;90 år;Fraskilt;2022K1;9
Hjørring;90 år;Gift/separeret;2022K1;44
Hjørring;90 år;Ugift;2022K1;6
Hjørring;91 år;Fraskilt;2022K1;8
Hjørring;91 år;Gift/separeret;2022K1;28
Hjørring;91 år;Ugift;2022K1;3
Hjørring;92 år;Fraskilt;2022K1;4
Hjørring;92 år;Gift/separeret;2022K1;19
Hjørring;92 år;Ugift;2022K1;2
Hjørring;93 år;Fraskilt;2022K1;5
Hjørring;93 år;Gift/separeret;2022K1;16
Hjørring;93 år;Ugift;2022K1;3
Hjørring;94 år;Fraskilt;2022K1;2
Hjørring;94 år;Gift/separeret;2022K1;9
Hjørring;94 år;Ugift;2022K1;1
Hjørring;95 år;Fraskilt;2022K1;0
Hjørring;95 år;Gift/separeret;2022K1;9
Hjørring;95 år;Ugift;2022K1;1
Hjørring;96 år;Fraskilt;2022K1;1
Hjørring;96 år;Gift/separeret;2022K1;3
Hjørring;96 år;Ugift;2022K1;1
Hjørring;97 år;Fraskilt;2022K1;0
Hjørring;97 år;Gift/separeret;2022K1;2
Hjørring;97 år;Ugift;2022K1;2
Hjørring;98 år;Fraskilt;2022K1;0
Hjørring;98 år;Gift/separeret;2022K1;0
Hjørring;98 år;Ugift;2022K1;0
Hjørring;99 år;Fraskilt;2022K1;0
Hjørring;99 år;Gift/separeret;2022K1;2
Hjørring;99 år;Ugift;2022K1;0
Hjørring;100 år;Fraskilt;2022K1;0
Hjørring;100 år;Gift/separeret;2022K1;0
Hjørring;100 år;Ugift;2022K1;0
Hjørring;101 år;Fraskilt;2022K1;0
Hjørring;101 år;Gift/separeret;2022K1;1
Hjørring;101 år;Ugift;2022K1;0
Hjørring;102 år;Fraskilt;2022K1;0
Hjørring;102 år;Gift/separeret;2022K1;0
Hjørring;102 år;Ugift;2022K1;0
Hjørring;103 år;Fraskilt;2022K1;0
Hjørring;103 år;Gift/separeret;2022K1;0
Hjørring;103 år;Ugift;2022K1;0
Hjørring;104 år;Fraskilt;2022K1;0
Hjørring;104 år;Gift/separeret;2022K1;0
Hjørring;104 år;Ugift;2022K1;0
Hjørring;105 år;Fraskilt;2022K1;0
Hjørring;105 år;Gift/separeret;2022K1;0
Hjørring;105 år;Ugift;2022K1;0
Hjørring;106 år;Fraskilt;2022K1;0
Hjørring;106 år;Gift/separeret;2022K1;0
Hjørring;106 år;Ugift;2022K1;0
Hjørring;107 år;Fraskilt;2022K1;0
Hjørring;107 år;Gift/separeret;2022K1;0
Hjørring;107 år;Ugift;2022K1;0
Hjørring;108 år;Fraskilt;2022K1;0
Hjørring;108 år;Gift/separeret;2022K1;0
Hjørring;108 år;Ugift;2022K1;0
Hjørring;109 år;Fraskilt;2022K1;0
Hjørring;109 år;Gift/separeret;2022K1;0
Hjørring;109 år;Ugift;2022K1;0
Hjørring;110 år;Fraskilt;2022K1;0
Hjørring;110 år;Gift/separeret;2022K1;0
Hjørring;110 år;Ugift;2022K1;0
Hjørring;111 år;Fraskilt;2022K1;0
Hjørring;111 år;Gift/separeret;2022K1;0
Hjørring;111 år;Ugift;2022K1;0
Hjørring;112 år;Fraskilt;2022K1;0
Hjørring;112 år;Gift/separeret;2022K1;0
Hjørring;112 år;Ugift;2022K1;0
Hjørring;113 år;Fraskilt;2022K1;0
Hjørring;113 år;Gift/separeret;2022K1;0
Hjørring;113 år;Ugift;2022K1;0
Hjørring;114 år;Fraskilt;2022K1;0
Hjørring;114 år;Gift/separeret;2022K1;0
Hjørring;114 år;Ugift;2022K1;0
Hjørring;115 år;Fraskilt;2022K1;0
Hjørring;115 år;Gift/separeret;2022K1;0
Hjørring;115 år;Ugift;2022K1;0
Hjørring;116 år;Fraskilt;2022K1;0
Hjørring;116 år;Gift/separeret;2022K1;0
Hjørring;116 år;Ugift;2022K1;0
Hjørring;117 år;Fraskilt;2022K1;0
Hjørring;117 år;Gift/separeret;2022K1;0
Hjørring;117 år;Ugift;2022K1;0
Hjørring;118 år;Fraskilt;2022K1;0
Hjørring;118 år;Gift/separeret;2022K1;0
Hjørring;118 år;Ugift;2022K1;0
Hjørring;119 år;Fraskilt;2022K1;0
Hjørring;119 år;Gift/separeret;2022K1;0
Hjørring;119 år;Ugift;2022K1;0
Hjørring;120 år;Fraskilt;2022K1;0
Hjørring;120 år;Gift/separeret;2022K1;0
Hjørring;120 år;Ugift;2022K1;0
Hjørring;121 år;Fraskilt;2022K1;0
Hjørring;121 år;Gift/separeret;2022K1;0
Hjørring;121 år;Ugift;2022K1;0
Hjørring;122 år;Fraskilt;2022K1;0
Hjørring;122 år;Gift/separeret;2022K1;0
Hjørring;122 år;Ugift;2022K1;0
Hjørring;123 år;Fraskilt;2022K1;0
Hjørring;123 år;Gift/separeret;2022K1;0
Hjørring;123 år;Ugift;2022K1;0
Hjørring;124 år;Fraskilt;2022K1;0
Hjørring;124 år;Gift/separeret;2022K1;0
Hjørring;124 år;Ugift;2022K1;0
Hjørring;125 år;Fraskilt;2022K1;0
Hjørring;125 år;Gift/separeret;2022K1;0
Hjørring;125 år;Ugift;2022K1;0
Jammerbugt;I alt;Fraskilt;2022K1;3325
Jammerbugt;I alt;Gift/separeret;2022K1;16093
Jammerbugt;I alt;Ugift;2022K1;16388
Jammerbugt;0 år;Fraskilt;2022K1;0
Jammerbugt;0 år;Gift/separeret;2022K1;0
Jammerbugt;0 år;Ugift;2022K1;383
Jammerbugt;1 år;Fraskilt;2022K1;0
Jammerbugt;1 år;Gift/separeret;2022K1;0
Jammerbugt;1 år;Ugift;2022K1;375
Jammerbugt;2 år;Fraskilt;2022K1;0
Jammerbugt;2 år;Gift/separeret;2022K1;0
Jammerbugt;2 år;Ugift;2022K1;373
Jammerbugt;3 år;Fraskilt;2022K1;0
Jammerbugt;3 år;Gift/separeret;2022K1;0
Jammerbugt;3 år;Ugift;2022K1;385
Jammerbugt;4 år;Fraskilt;2022K1;0
Jammerbugt;4 år;Gift/separeret;2022K1;0
Jammerbugt;4 år;Ugift;2022K1;430
Jammerbugt;5 år;Fraskilt;2022K1;0
Jammerbugt;5 år;Gift/separeret;2022K1;0
Jammerbugt;5 år;Ugift;2022K1;402
Jammerbugt;6 år;Fraskilt;2022K1;0
Jammerbugt;6 år;Gift/separeret;2022K1;0
Jammerbugt;6 år;Ugift;2022K1;382
Jammerbugt;7 år;Fraskilt;2022K1;0
Jammerbugt;7 år;Gift/separeret;2022K1;0
Jammerbugt;7 år;Ugift;2022K1;380
Jammerbugt;8 år;Fraskilt;2022K1;0
Jammerbugt;8 år;Gift/separeret;2022K1;0
Jammerbugt;8 år;Ugift;2022K1;377
Jammerbugt;9 år;Fraskilt;2022K1;0
Jammerbugt;9 år;Gift/separeret;2022K1;0
Jammerbugt;9 år;Ugift;2022K1;427
Jammerbugt;10 år;Fraskilt;2022K1;0
Jammerbugt;10 år;Gift/separeret;2022K1;0
Jammerbugt;10 år;Ugift;2022K1;427
Jammerbugt;11 år;Fraskilt;2022K1;0
Jammerbugt;11 år;Gift/separeret;2022K1;0
Jammerbugt;11 år;Ugift;2022K1;444
Jammerbugt;12 år;Fraskilt;2022K1;0
Jammerbugt;12 år;Gift/separeret;2022K1;0
Jammerbugt;12 år;Ugift;2022K1;485
Jammerbugt;13 år;Fraskilt;2022K1;0
Jammerbugt;13 år;Gift/separeret;2022K1;0
Jammerbugt;13 år;Ugift;2022K1;444
Jammerbugt;14 år;Fraskilt;2022K1;0
Jammerbugt;14 år;Gift/separeret;2022K1;0
Jammerbugt;14 år;Ugift;2022K1;462
Jammerbugt;15 år;Fraskilt;2022K1;0
Jammerbugt;15 år;Gift/separeret;2022K1;0
Jammerbugt;15 år;Ugift;2022K1;505
Jammerbugt;16 år;Fraskilt;2022K1;0
Jammerbugt;16 år;Gift/separeret;2022K1;0
Jammerbugt;16 år;Ugift;2022K1;497
Jammerbugt;17 år;Fraskilt;2022K1;0
Jammerbugt;17 år;Gift/separeret;2022K1;0
Jammerbugt;17 år;Ugift;2022K1;504
Jammerbugt;18 år;Fraskilt;2022K1;0
Jammerbugt;18 år;Gift/separeret;2022K1;0
Jammerbugt;18 år;Ugift;2022K1;448
Jammerbugt;19 år;Fraskilt;2022K1;0
Jammerbugt;19 år;Gift/separeret;2022K1;0
Jammerbugt;19 år;Ugift;2022K1;451
Jammerbugt;20 år;Fraskilt;2022K1;0
Jammerbugt;20 år;Gift/separeret;2022K1;2
Jammerbugt;20 år;Ugift;2022K1;362
Jammerbugt;21 år;Fraskilt;2022K1;0
Jammerbugt;21 år;Gift/separeret;2022K1;2
Jammerbugt;21 år;Ugift;2022K1;308
Jammerbugt;22 år;Fraskilt;2022K1;0
Jammerbugt;22 år;Gift/separeret;2022K1;7
Jammerbugt;22 år;Ugift;2022K1;261
Jammerbugt;23 år;Fraskilt;2022K1;3
Jammerbugt;23 år;Gift/separeret;2022K1;12
Jammerbugt;23 år;Ugift;2022K1;216
Jammerbugt;24 år;Fraskilt;2022K1;2
Jammerbugt;24 år;Gift/separeret;2022K1;22
Jammerbugt;24 år;Ugift;2022K1;255
Jammerbugt;25 år;Fraskilt;2022K1;3
Jammerbugt;25 år;Gift/separeret;2022K1;35
Jammerbugt;25 år;Ugift;2022K1;227
Jammerbugt;26 år;Fraskilt;2022K1;4
Jammerbugt;26 år;Gift/separeret;2022K1;46
Jammerbugt;26 år;Ugift;2022K1;278
Jammerbugt;27 år;Fraskilt;2022K1;9
Jammerbugt;27 år;Gift/separeret;2022K1;60
Jammerbugt;27 år;Ugift;2022K1;286
Jammerbugt;28 år;Fraskilt;2022K1;7
Jammerbugt;28 år;Gift/separeret;2022K1;84
Jammerbugt;28 år;Ugift;2022K1;272
Jammerbugt;29 år;Fraskilt;2022K1;13
Jammerbugt;29 år;Gift/separeret;2022K1;109
Jammerbugt;29 år;Ugift;2022K1;286
Jammerbugt;30 år;Fraskilt;2022K1;11
Jammerbugt;30 år;Gift/separeret;2022K1;152
Jammerbugt;30 år;Ugift;2022K1;221
Jammerbugt;31 år;Fraskilt;2022K1;15
Jammerbugt;31 år;Gift/separeret;2022K1;157
Jammerbugt;31 år;Ugift;2022K1;236
Jammerbugt;32 år;Fraskilt;2022K1;12
Jammerbugt;32 år;Gift/separeret;2022K1;140
Jammerbugt;32 år;Ugift;2022K1;216
Jammerbugt;33 år;Fraskilt;2022K1;19
Jammerbugt;33 år;Gift/separeret;2022K1;166
Jammerbugt;33 år;Ugift;2022K1;203
Jammerbugt;34 år;Fraskilt;2022K1;22
Jammerbugt;34 år;Gift/separeret;2022K1;216
Jammerbugt;34 år;Ugift;2022K1;180
Jammerbugt;35 år;Fraskilt;2022K1;27
Jammerbugt;35 år;Gift/separeret;2022K1;189
Jammerbugt;35 år;Ugift;2022K1;159
Jammerbugt;36 år;Fraskilt;2022K1;28
Jammerbugt;36 år;Gift/separeret;2022K1;207
Jammerbugt;36 år;Ugift;2022K1;168
Jammerbugt;37 år;Fraskilt;2022K1;36
Jammerbugt;37 år;Gift/separeret;2022K1;193
Jammerbugt;37 år;Ugift;2022K1;164
Jammerbugt;38 år;Fraskilt;2022K1;33
Jammerbugt;38 år;Gift/separeret;2022K1;185
Jammerbugt;38 år;Ugift;2022K1;125
Jammerbugt;39 år;Fraskilt;2022K1;36
Jammerbugt;39 år;Gift/separeret;2022K1;222
Jammerbugt;39 år;Ugift;2022K1;121
Jammerbugt;40 år;Fraskilt;2022K1;42
Jammerbugt;40 år;Gift/separeret;2022K1;230
Jammerbugt;40 år;Ugift;2022K1;132
Jammerbugt;41 år;Fraskilt;2022K1;49
Jammerbugt;41 år;Gift/separeret;2022K1;236
Jammerbugt;41 år;Ugift;2022K1;126
Jammerbugt;42 år;Fraskilt;2022K1;62
Jammerbugt;42 år;Gift/separeret;2022K1;275
Jammerbugt;42 år;Ugift;2022K1;124
Jammerbugt;43 år;Fraskilt;2022K1;62
Jammerbugt;43 år;Gift/separeret;2022K1;303
Jammerbugt;43 år;Ugift;2022K1;122
Jammerbugt;44 år;Fraskilt;2022K1;74
Jammerbugt;44 år;Gift/separeret;2022K1;284
Jammerbugt;44 år;Ugift;2022K1;116
Jammerbugt;45 år;Fraskilt;2022K1;77
Jammerbugt;45 år;Gift/separeret;2022K1;265
Jammerbugt;45 år;Ugift;2022K1;116
Jammerbugt;46 år;Fraskilt;2022K1;78
Jammerbugt;46 år;Gift/separeret;2022K1;288
Jammerbugt;46 år;Ugift;2022K1;126
Jammerbugt;47 år;Fraskilt;2022K1;82
Jammerbugt;47 år;Gift/separeret;2022K1;285
Jammerbugt;47 år;Ugift;2022K1;114
Jammerbugt;48 år;Fraskilt;2022K1;84
Jammerbugt;48 år;Gift/separeret;2022K1;298
Jammerbugt;48 år;Ugift;2022K1;127
Jammerbugt;49 år;Fraskilt;2022K1;97
Jammerbugt;49 år;Gift/separeret;2022K1;303
Jammerbugt;49 år;Ugift;2022K1;115
Jammerbugt;50 år;Fraskilt;2022K1;86
Jammerbugt;50 år;Gift/separeret;2022K1;306
Jammerbugt;50 år;Ugift;2022K1;120
Jammerbugt;51 år;Fraskilt;2022K1;90
Jammerbugt;51 år;Gift/separeret;2022K1;312
Jammerbugt;51 år;Ugift;2022K1;103
Jammerbugt;52 år;Fraskilt;2022K1;86
Jammerbugt;52 år;Gift/separeret;2022K1;329
Jammerbugt;52 år;Ugift;2022K1;100
Jammerbugt;53 år;Fraskilt;2022K1;101
Jammerbugt;53 år;Gift/separeret;2022K1;307
Jammerbugt;53 år;Ugift;2022K1;91
Jammerbugt;54 år;Fraskilt;2022K1;108
Jammerbugt;54 år;Gift/separeret;2022K1;341
Jammerbugt;54 år;Ugift;2022K1;103
